"Title","URL","Description","h1 headings","h1 count","h2 headings","h3 headings","h4 headings","Title length","Description length","Response time","Content","Link count","Word count","Possible duplicates","Internal backlinks","Last modified","Robots","Canonical","Image count","Image weight","Depth","Internal links","External links","Redirects to here"
"Автор Автор Автор - Страница 3 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/3/","","Автор Автор","1","","","","68","0","8.8606 s","56kb","57","213","","1","","","https://s-t-o-l.com/author/avtordima/page/3/","2","4 kb","12","49","10","0"
"Автор Софья Рудакова - Страница 11 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/11/","","Софья Рудакова","1","","","","73","0","10.2112 s","56kb","57","213","","1","","","https://s-t-o-l.com/author/tararabum/page/11/","3","95 kb","12","50","10","0"
"Автор Редакция медиапроекта «Стол» - Страница 12 из 24 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/redakcia/page/12/","","Редакция медиапроекта «Стол»","1","","","","86","0","11.2558 s","56kb","57","189","","1","","","https://s-t-o-l.com/author/redakcia/page/12/","3","6 kb","13","50","10","0"
"Автор Ольга Солодовникова - Страница 12 из 16 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/olga/page/12/","","Ольга Солодовникова","1","","","","77","0","6.7484 s","57kb","53","207","","1","","","https://s-t-o-l.com/author/olga/page/12/","11","469 kb","13","54","10","0"
"У итальянских островов обнаружены коралловые леса - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/u-italyanskih-ostrovov-obnaruzheny-korallovye-lesa/","На Липарских островах Италии нашли коралловые леса на глубине около километра. Сделанное открытие будет использовано при создании морского заповедника.","У итальянских островов обнаружены коралловые леса","1","","","","75","151","6.6636 s","52kb","69","233","","14","","","https://s-t-o-l.com/novost/u-italyanskih-ostrovov-obnaruzheny-korallovye-lesa/","25","297 kb","13","72","22","0"
"В Турции открывают для посещения подземные города первых христиан - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-turtsii-otkryvayut-dlya-poseshheniya-podzemnye-goroda-pervyh-hristian/","Власти Турции готовят 12 ранее недоступных катакомбных систем Кыршехира к открытию для посещения туристами.","В Турции открывают для посещения подземные города первых христиан","1","","","","91","107","12.4403 s","52kb","68","247","","14","","","https://s-t-o-l.com/novost/v-turtsii-otkryvayut-dlya-poseshheniya-podzemnye-goroda-pervyh-hristian/","25","297 kb","13","72","21","0"
"Автор Автор Автор - Страница 4 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/4/","","Автор Автор","1","","","","68","0","12.9460 s","56kb","57","206","","1","","","https://s-t-o-l.com/author/avtordima/page/4/","2","4 kb","13","49","10","0"
"Автор Софья Рудакова - Страница 12 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/12/","","Софья Рудакова","1","","","","73","0","10.9136 s","56kb","57","193","","1","","","https://s-t-o-l.com/author/tararabum/page/12/","3","95 kb","13","50","10","0"
"РЕПРЕССИИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/repressii/page/13/","","репрессии","1","","","","64","0","6.8144 s","58kb","50","246","","1","","","https://s-t-o-l.com/repressii/page/13/","18","1126 kb","14","58","10","0"
"Автор Редакция медиапроекта «Стол» - Страница 13 из 24 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/redakcia/page/13/","","Редакция медиапроекта «Стол»","1","","","","86","0","11.0717 s","56kb","57","192","","1","","","https://s-t-o-l.com/author/redakcia/page/13/","3","6 kb","14","50","10","0"
"ОБЩЕСТВО - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/obshhestvo/page/12/","","общество","1","","","","63","0","9.0254 s","58kb","49","240","53","1","","","https://s-t-o-l.com/obshhestvo/page/12/","18","940 kb","14","57","10","0"
"Сухие водоросли укрепляют здоровье - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/suhie-vodorosl-lyayut-zdorove/","","Сухие водоросли укрепляют здоровье","1","","","","60","0","12.1842 s","52kb","68","249","","2","","","https://s-t-o-l.com/novost/suhie-vodorosl-lyayut-zdorove/","25","297 kb","14","72","21","0"
"Автор Ольга Солодовникова - Страница 13 из 16 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/olga/page/13/","","Ольга Солодовникова","1","","","","77","0","13.3236 s","56kb","53","199","","1","","","https://s-t-o-l.com/author/olga/page/13/","11","579 kb","14","54","10","0"
"Автор Автор Автор - Страница 5 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/5/","","Автор Автор","1","","","","68","0","15.0857 s","56kb","57","191","","1","","","https://s-t-o-l.com/author/avtordima/page/5/","2","4 kb","14","49","10","0"
"Автор Софья Рудакова - Страница 13 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/13/","","Софья Рудакова","1","","","","73","0","15.3959 s","56kb","57","199","","1","","","https://s-t-o-l.com/author/tararabum/page/13/","3","95 kb","14","50","10","0"
"Автор Редакция медиапроекта «Стол» - Страница 14 из 24 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/redakcia/page/14/","","Редакция медиапроекта «Стол»","1","","","","86","0","12.4841 s","56kb","57","204","","1","","","https://s-t-o-l.com/author/redakcia/page/14/","3","6 kb","15","50","10","0"
"Автор Ольга Солодовникова - Страница 14 из 16 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/olga/page/14/","","Ольга Солодовникова","1","","","","77","0","20.3096 s","57kb","51","212","","1","","","https://s-t-o-l.com/author/olga/page/14/","15","599 kb","15","56","10","0"
"За превращение вареных яиц в сырые ученые получили Шнобелевскую премию - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/za-prevrashhenie-varenyh-yaits-v-syrye-uchenye-poluchili-shnobelevskuyu-premiyu/","","За превращение вареных яиц в сырые ученые получили Шнобелевскую премию","1","","","","96","0","16.7381 s","52kb","69","236","","2","","","https://s-t-o-l.com/novost/za-prevrashhenie-varenyh-yaits-v-syrye-uchenye-poluchili-shnobelevskuyu-premiyu/","25","245 kb","15","72","22","0"
"Туннели для лягушек обошлись Франции в 65000 евро","https://s-t-o-l.com/novost/tunneli-dlya-lyagushek-oboshlis-frantsii-v-65000-evro/","Туннели для лягушек обошлись Франции в 65000 евро","Туннели для лягушек обошлись Франции в 65000 евро","1","","","","49","49","19.6143 s","52kb","68","245","","2","","","https://s-t-o-l.com/novost/tunneli-dlya-lyagushek-oboshlis-frantsii-v-65000-evro/","25","300 kb","15","72","21","0"
"В московских трамваях исчезнут турникеты - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-moskovskih-tramvayah-ischeznut-turnikety/","Все московские трамваи с 16 июня начнут работать без турникетов, сообщает Интерфакс со ссылкой на мэра столицы Сергей Собянин.","В московских трамваях исчезнут турникеты","1","","","","66","126","12.7873 s","52kb","68","228","","13","","","https://s-t-o-l.com/novost/v-moskovskih-tramvayah-ischeznut-turnikety/","25","300 kb","15","72","21","0"
"Автор Автор Автор - Страница 6 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/6/","","Автор Автор","1","","","","68","0","8.8116 s","55kb","57","183","","1","","","https://s-t-o-l.com/author/avtordima/page/6/","2","4 kb","15","49","10","0"
"Автор Софья Рудакова - Страница 14 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/14/","","Софья Рудакова","1","","","","73","0","24.8529 s","56kb","57","199","","1","","","https://s-t-o-l.com/author/tararabum/page/14/","3","95 kb","15","50","10","0"
"Автор Редакция медиапроекта «Стол» - Страница 15 из 24 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/redakcia/page/15/","","Редакция медиапроекта «Стол»","1","","","","86","0","28.9631 s","56kb","57","222","","1","","","https://s-t-o-l.com/author/redakcia/page/15/","3","6 kb","16","50","10","0"
"РЕПРЕССИИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/repressii/page/15/","","репрессии","1","","","","64","0","30.7539 s","52kb","50","200","","1","","","https://s-t-o-l.com/repressii/page/15/","7","279 kb","16","47","10","0"
"ПОЛИТИКА - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/politika/page/15/","","политика","1","","","","63","0","13.1335 s","51kb","48","193","","1","","","https://s-t-o-l.com/politika/page/15/","6","138 kb","16","44","10","0"
"На Пасху метро будет работать на час дольше - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/na-pashu-metro-budet-rabotat-na-chas-dolshe/","","На Пасху метро будет работать на час дольше","1","","","","69","0","9.5523 s","51kb","68","216","","2","","","https://s-t-o-l.com/novost/na-pashu-metro-budet-rabotat-na-chas-dolshe/","25","300 kb","16","72","21","0"
"Знаменитый «Елисеевский» продадут с аукциона - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/znamenityj-eliseevskij-prodadut-s-auktsiona/","","Знаменитый «Елисеевский» продадут с аукциона","1","","","","70","0","10.0635 s","52kb","69","246","","2","","","https://s-t-o-l.com/novost/znamenityj-eliseevskij-prodadut-s-auktsiona/","25","300 kb","16","72","22","0"
"В Москве появится памятник Маршаку - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-moskve-poyavitsya-pamyatnik-marshaku/","Памятник автору популярных детских произведений Самуилу Маршаку установят в центре Москвы вблизи дома, где он жил, передает Интерфакс.","В Москве появится памятник Маршаку","1","","","","60","134","15.5133 s","52kb","68","248","","3","","","https://s-t-o-l.com/novost/v-moskve-poyavitsya-pamyatnik-marshaku/","24","209 kb","16","71","21","0"
"Автор Автор Автор - Страница 7 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/7/","","Автор Автор","1","","","","68","0","19.2773 s","56kb","57","203","","1","","","https://s-t-o-l.com/author/avtordima/page/7/","2","4 kb","16","49","10","0"
"КУЛЬТУРА - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/kultura/page/17/","","Культура","1","","","","63","0","10.9607 s","58kb","50","246","","1","","","https://s-t-o-l.com/kultura/page/17/","18","1094 kb","17","58","10","0"
"Северный речной вокзал отреставрируют - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/severnyj-rechnoj-vokzal-otrestavriruyut/","Началась реставрации здания Северного речного вокзала. Интерьеры и фасады восстановят по архивным материалам. Она займет около трёх лет.","Северный речной вокзал отреставрируют","1","","","","63","136","9.7171 s","52kb","68","241","","17","","","https://s-t-o-l.com/novost/severnyj-rechnoj-vokzal-otrestavriruyut/","25","300 kb","16","72","21","0"
"Автор Софья Рудакова - Страница 15 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/15/","","Софья Рудакова","1","","","","73","0","7.0908 s","56kb","57","210","","1","","","https://s-t-o-l.com/author/tararabum/page/15/","3","95 kb","16","50","10","0"
"Автор Редакция медиапроекта «Стол» - Страница 16 из 24 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/redakcia/page/16/","","Редакция медиапроекта «Стол»","1","","","","86","0","20.3856 s","57kb","56","235","","1","","","https://s-t-o-l.com/author/redakcia/page/16/","5","185 kb","17","51","10","0"
"НОВОСТИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/novosti/","","новости","1","","","","62","0","2.7878 s","55kb","46","214","","1","","","https://s-t-o-l.com/novosti/","17","897 kb","17","53","10","0"
"СКОПИНСКИЙ МАНЬЯК - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/skopinskij-manyak/","","скопинский маньяк","1","","","","72","0","7.3576 s","47kb","45","138","","1","","","https://s-t-o-l.com/skopinskij-manyak/","3","82 kb","17","38","10","0"
"Газировка приводит к раку мозга - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/gazirovka-privodit-k-raku-mozga/","","Газировка приводит к раку мозга","1","","","","57","0","21.0167 s","51kb","69","235","","2","","","https://s-t-o-l.com/novost/gazirovka-privodit-k-raku-mozga/","25","300 kb","17","72","22","0"
"Автор Ольга Солодовникова - Страница 16 из 16 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/olga/page/16/","","Ольга Солодовникова","1","","","","77","0","20.2728 s","53kb","48","206","","1","","","https://s-t-o-l.com/author/olga/page/16/","9","285 kb","17","47","10","0"
"Автор Автор Автор - Страница 8 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/8/","","Автор Автор","1","","","","68","0","18.3175 s","55kb","57","197","","1","","","https://s-t-o-l.com/author/avtordima/page/8/","2","4 kb","17","49","10","0"
"Автор Софья Рудакова - Страница 16 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/16/","","Софья Рудакова","1","","","","73","0","9.9156 s","56kb","57","215","","1","","","https://s-t-o-l.com/author/tararabum/page/16/","3","95 kb","17","50","10","0"
"Автор Редакция медиапроекта «Стол» - Страница 17 из 24 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/redakcia/page/17/","","Редакция медиапроекта «Стол»","1","","","","86","0","12.4514 s","57kb","53","242","","1","","","https://s-t-o-l.com/author/redakcia/page/17/","11","564 kb","18","54","10","0"
"Автор Владимир Тихомиров - Страница 18 из 66 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tikhomirov/page/18/","","Владимир Тихомиров","1","","","","76","0","10.5444 s","59kb","53","249","","1","","","https://s-t-o-l.com/author/tikhomirov/page/18/","19","1118 kb","18","62","10","0"
"ВЫСТАВКИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/vystavki/","","выставки","1","","","","63","0","12.7446 s","55kb","50","214","","4","","","https://s-t-o-l.com/vystavki/","18","1014 kb","18","58","10","0"
"Компания Apple запатентовала цветной 3D принтер - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/kompaniya-appl-noj-3d-printer/","","Компания Apple запатентовала цветной 3D принтер","1","","","","73","0","5.6852 s","52kb","69","231","","2","","","https://s-t-o-l.com/novost/kompaniya-appl-noj-3d-printer/","25","300 kb","18","72","22","0"
"Процесс глобального потепления ускоряется - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/protsess-globa-a-uskoryaetsya/","","Процесс глобального потепления ускоряется","1","","","","67","0","10.5904 s","51kb","68","224","","2","","","https://s-t-o-l.com/novost/protsess-globa-a-uskoryaetsya/","25","300 kb","18","72","21","0"
"НОВОСТИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/novosti/page/2/","","новости","1","","","","62","0","9.2849 s","58kb","49","247","","1","","","https://s-t-o-l.com/novosti/page/2/","18","963 kb","18","57","10","0"
"Московский ресторан вошел в топ-50 лучших ресторанов мира - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/moskovskij-restoran-voshel-v-top-50-luchshih-restoranov-mira/","","Московский ресторан вошел в топ-50 лучших ресторанов мира","1","","","","83","0","17.0625 s","52kb","69","249","","2","","","https://s-t-o-l.com/novost/moskovskij-restoran-voshel-v-top-50-luchshih-restoranov-mira/","25","300 kb","18","72","22","0"
"Дешевые невозвратные ж/д билеты: быть или не быть? - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/deshevye-nevozvratnye-zhd-bilety-byt-i/","","Дешевые невозвратные ж/д билеты: быть или не быть?","1","","","","76","0","11.7761 s","52kb","68","232","","2","","","https://s-t-o-l.com/novost/deshevye-nevozvratnye-zhd-bilety-byt-i/","25","300 kb","18","72","21","0"
"Поиск продвинутых внеземных цивилизаций не дал никакого результата - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/poisk-prodvinutyh-vnezemnyh-tsivilizatsij-ne-dal-nikakogo-rezultata/","","Поиск продвинутых внеземных цивилизаций не дал никакого результата","1","","","","92","0","15.5974 s","52kb","68","249","","2","","","https://s-t-o-l.com/novost/poisk-prodvinutyh-vnezemnyh-tsivilizatsij-ne-dal-nikakogo-rezultata/","25","245 kb","18","72","21","0"
"Учёные рассказали, от чего закончится жизнь на Земле - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/uchyonye-rasskazali-ot-chego-zakonchitsya-zhizn-na-zemle/","Исследователи Института будущего человечества при философском факультете Оксфордского университета в Великобритании опубликовали доклад","Учёные рассказали, от чего закончится жизнь на Земле","1","","","","78","135","12.5437 s","52kb","70","245","","3","","","https://s-t-o-l.com/novost/uchyonye-rasskazali-ot-chego-zakonchitsya-zhizn-na-zemle/","24","209 kb","18","71","23","0"
"Автор Автор Автор - Страница 9 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/9/","","Автор Автор","1","","","","68","0","19.1307 s","56kb","57","207","","1","","","https://s-t-o-l.com/author/avtordima/page/9/","2","4 kb","18","49","10","0"
"В Питере открылся памятник героям фильма «Собачье сердце» - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-pitere-otkrylsya-pamyatnik-geroyam-filma-sobache-serdtse/","В Санкт-Петербурге открыли памятник героям фильма «Собачье сердце», передает РИА «Новости» со ссылкой на представителя киностудии «Ленфильм».","В Питере открылся памятник героям фильма «Собачье сердце»","1","","","","83","141","10.7262 s","52kb","68","237","","17","","","https://s-t-o-l.com/novost/v-pitere-otkrylsya-pamyatnik-geroyam-filma-sobache-serdtse/","25","300 kb","18","72","21","0"
"Автор Софья Рудакова - Страница 17 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/17/","","Софья Рудакова","1","","","","73","0","11.9482 s","56kb","57","210","","1","","","https://s-t-o-l.com/author/tararabum/page/17/","3","95 kb","18","50","10","0"
"Автор Редакция медиапроекта «Стол» - Страница 18 из 24 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/redakcia/page/18/","","Редакция медиапроекта «Стол»","1","","","","86","0","20.2942 s","58kb","49","242","","1","","","https://s-t-o-l.com/author/redakcia/page/18/","19","755 kb","19","58","10","0"
"ВЫСТАВКИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/vystavki/page/2/","","выставки","1","","","","63","0","12.9411 s","56kb","49","244","","1","","","https://s-t-o-l.com/vystavki/page/2/","13","666 kb","19","52","10","0"
"Барак Обама завел твиттер - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/barak-obama-zavel-tvitter/","","Барак Обама завел твиттер","1","","","","51","0","7.5462 s","51kb","70","231","","2","","","https://s-t-o-l.com/novost/barak-obama-zavel-tvitter/","25","300 kb","19","72","23","0"
"Автор Автор Автор - Страница 10 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/10/","","Автор Автор","1","","","","69","0","13.6350 s","56kb","57","217","","1","","","https://s-t-o-l.com/author/avtordima/page/10/","2","4 kb","19","49","10","0"
"В России увеличивается размер некоторых пособий - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-rossii-uvelichivayutsya-nekotorye-posobiya/","С января 2019 года в России вырастет максимальный размер ежемесячного пособия по уходу за ребёнком. Многих других пособий это не коснется.","В России увеличивается размер некоторых пособий","1","","","","73","138","11.4280 s","52kb","68","229","","17","","","https://s-t-o-l.com/novost/v-rossii-uvelichivayutsya-nekotorye-posobiya/","25","300 kb","19","72","21","0"
"Автор Софья Рудакова - Страница 18 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/18/","","Софья Рудакова","1","","","","73","0","10.5199 s","56kb","57","203","","1","","","https://s-t-o-l.com/author/tararabum/page/18/","3","95 kb","19","50","10","0"
"ИСТОРИЯ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/istoriya/page/20/","","История","1","","","","62","0","8.1589 s","58kb","52","248","44","1","","","https://s-t-o-l.com/istoriya/page/20/","18","1003 kb","20","60","10","0"
"Памятник Солженицыну установят в Москве - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/pamyatnik-solzhenitsynu-ustanovyat-v-moskve/","","Памятник Солженицыну установят в Москве","1","","","","65","0","11.1863 s","52kb","68","231","","2","","","https://s-t-o-l.com/novost/pamyatnik-solzhenitsynu-ustanovyat-v-moskve/","25","300 kb","20","72","21","0"
"Столешников переулок «подешевел» - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/stoleshnikov-p-lok-podeshevel/","","Столешников переулок «подешевел»","1","","","","58","0","5.7616 s","51kb","69","247","","2","","","https://s-t-o-l.com/novost/stoleshnikov-p-lok-podeshevel/","25","300 kb","20","72","22","0"
"Елена Камбурова получит «Хрустальную Турандот» - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/elena-kamburova-poluchit-hrustalnuyu-turandot/","","Елена Камбурова получит «Хрустальную Турандот»","1","","","","72","0","7.9229 s","52kb","68","241","","2","","","https://s-t-o-l.com/novost/elena-kamburova-poluchit-hrustalnuyu-turandot/","25","300 kb","20","72","21","0"
"НОВОСТИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/novosti/page/4/","","новости","1","","","","62","0","10.2209 s","58kb","49","241","","1","","","https://s-t-o-l.com/novosti/page/4/","18","845 kb","20","57","10","0"
"Автор Елена Кудрявцева - Страница 4 из 5 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/ekudr/page/4/","","Елена Кудрявцева","1","","","","72","0","11.2233 s","57kb","52","234","","1","","","https://s-t-o-l.com/author/ekudr/page/4/","13","696 kb","20","55","10","0"
"Гоголь-центр на грани закрытия? - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/gogol-tsentr-na-grani-zakrytiya/","","Гоголь-центр на грани закрытия?","1","","","","57","0","12.7813 s","52kb","69","240","","2","","","https://s-t-o-l.com/novost/gogol-tsentr-na-grani-zakrytiya/","25","300 kb","20","72","22","0"
"Робертино Лоретти уходит со сцены - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/robertino-loretti-uhodit-so-stseny/","Итальянский певец Робертино Лоретти завершит музыкальную карьеру. В этом году певец планирует устроить прощальные гастроли, а затем будет развивать бизнес.","Робертино Лоретти уходит со сцены","1","","","","59","155","11.8103 s","52kb","68","234","","14","","","https://s-t-o-l.com/novost/robertino-loretti-uhodit-so-stseny/","25","300 kb","20","72","21","0"
"Автор Автор Автор - Страница 11 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/11/","","Автор Автор","1","","","","69","0","12.9191 s","56kb","57","219","","1","","","https://s-t-o-l.com/author/avtordima/page/11/","2","4 kb","20","49","10","0"
"КУЛЬТУРА - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/kultura/page/21/","","Культура","1","","","","63","0","12.9680 s","58kb","51","240","","1","","","https://s-t-o-l.com/kultura/page/21/","18","1126 kb","21","59","10","0"
"Автор Софья Рудакова - Страница 19 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/19/","","Софья Рудакова","1","","","","73","0","19.0597 s","56kb","57","209","","1","","","https://s-t-o-l.com/author/tararabum/page/19/","3","95 kb","20","50","10","0"
"Cтанция «Ховрино» откроется в конце года - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/ctantsiya-hovrino-otkroetsya-v-kontse-goda/","","Cтанция «Ховрино» откроется в конце года","1","","","","66","0","9.1969 s","51kb","69","224","","2","","","https://s-t-o-l.com/novost/ctantsiya-hovrino-otkroetsya-v-kontse-goda/","25","300 kb","21","72","22","0"
"НОВОСТИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/novosti/page/5/","","новости","1","","","","62","0","6.1559 s","57kb","49","229","","1","","","https://s-t-o-l.com/novosti/page/5/","18","713 kb","21","57","10","0"
"Автор Елена Кудрявцева - Страница 5 из 5 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/ekudr/page/5/","","Елена Кудрявцева","1","","","","72","0","13.4444 s","56kb","50","214","","1","","","https://s-t-o-l.com/author/ekudr/page/5/","13","552 kb","21","53","10","0"
"На городских остановках появится Wi-Fi - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/na-gorodskih-ostanovkah-poyavitsya-wi-fi/","","На городских остановках появится Wi-Fi","1","","","","64","0","11.0112 s","52kb","70","238","","2","","","https://s-t-o-l.com/novost/na-gorodskih-ostanovkah-poyavitsya-wi-fi/","25","300 kb","21","72","23","0"
"В Непале – новая конституция - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/v-nepale-novaya-konstitutsiya/","","В Непале – новая конституция","1","","","","54","0","6.7540 s","51kb","68","244","","2","","","https://s-t-o-l.com/novost/v-nepale-novaya-konstitutsiya/","25","245 kb","21","72","21","0"
"Китайцы разрабатывают аппарат, способный достичь дна любого океана - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/kitajtsy-razrabatyvayut-apparat-sposobnyj-dostich-dna-lyubogo-okeana/","Китай приступил к разработке пилотируемого глубоководного подводного аппарата, способного доставить экипаж на дно любого моря и океана на Земле","Китайцы разрабатывают аппарат, способный достичь дна любого океана","1","","","","92","143","9.6387 s","52kb","68","240","","3","","","https://s-t-o-l.com/novost/kitajtsy-razrabatyvayut-apparat-sposobnyj-dostich-dna-lyubogo-okeana/","24","209 kb","21","71","21","0"
"Автор Автор Автор - Страница 12 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/12/","","Автор Автор","1","","","","69","0","9.6397 s","56kb","57","197","","1","","","https://s-t-o-l.com/author/avtordima/page/12/","2","4 kb","21","49","10","0"
"Автор Софья Рудакова - Страница 20 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/20/","","Софья Рудакова","1","","","","73","0","14.1405 s","56kb","57","207","","1","","","https://s-t-o-l.com/author/tararabum/page/20/","3","95 kb","21","50","10","0"
"Россияне могут иметь второй загранпаспорт - Медиапроект s-t-o-l.com","https://s-t-o-l.com/novost/rossiyane-mogu-zagranpasport/","","Россияне могут иметь второй загранпаспорт","1","","","","67","0","9.1519 s","52kb","68","248","","2","","","https://s-t-o-l.com/novost/rossiyane-mogu-zagranpasport/","25","300 kb","22","72","21","0"
"Автор Владимир Тихомиров - Страница 22 из 66 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tikhomirov/page/22/","","Владимир Тихомиров","1","","","","76","0","12.1131 s","58kb","53","242","","1","","","https://s-t-o-l.com/author/tikhomirov/page/22/","19","1144 kb","22","62","10","0"
"НОВОСТИ - последние новости и статьи | Медиапроект s-t-o-l.com","https://s-t-o-l.com/novosti/page/6/","","новости","1","","","","62","0","10.9835 s","57kb","49","209","","1","","","https://s-t-o-l.com/novosti/page/6/","18","763 kb","22","57","10","0"
"Автор Автор Автор - Страница 13 из 35 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/avtordima/page/13/","","Автор Автор","1","","","","69","0","17.0246 s","56kb","57","201","","1","","","https://s-t-o-l.com/author/avtordima/page/13/","2","4 kb","22","49","10","0"
"Автор Софья Рудакова - Страница 21 из 261 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/tararabum/page/21/","","Софья Рудакова","1","","","","73","0","8.3168 s","56kb","57","205","","1","","","https://s-t-o-l.com/author/tararabum/page/21/","3","95 kb","22","50","10","0"
"Автор Редакция медиапроекта «Стол» - Страница 22 из 24 Архив | Медиапроект s-t-o-l.com","https://s-t-o-l.com/author/redakcia/page/22/","","Редакция медиапроекта «Стол»","1","","","","86","0","9.7334 s","59kb","57","247","","1","","","https://s-t-o-l.com/author/redakcia/page/22/","19","877 kb","23","66","10","0"
